16; Nageki no ki --Hard--; 443555.7213210063
18; Nageki no ki --Challenge--; 564595.0333145693
8; AM-3P --Hard--; 81168.09147102042
5; BAD GIRLS --Hard--; 65787.04757647058
6; BOOM BOOM DOLLAR --Hard--; 71128.58830222227
7; BOYS --Hard--; 69695.68335999992
6; BRILLIANT 2U --Hard--; 79142.72727272726
7; BRILLIANT 2U(Orchestra-Groove) --Hard--; 71486.55721558438
8; DUB-I-DUB --Hard--; 76681.89095798317
8; GET UP'N MOVE --Hard--; 104478.08978322889
6; HERO --Hard--; 56508.28699567107
8; I believe in miracles --Hard--; 78729.50504347823
7; IF YOU WERE HERE --Hard--; 65399.9939047619
8; MAKE IT BETTER (So-REAL Mix) --Hard--; 68972.89477052633
8; PARANOiA MAX(DIRTY MIX) --Hard--; 161469.57487863267
8; PARANOiA MAX(DIRTY MIX) (in roulette) --Hard--; 136847.82789745397
6; PUT YOUR FAITH IN ME --Hard--; 60207.668965517245
6; PUT YOUR FAITH IN ME (Jazzy Groove) --Hard--; 64056.369542474684
6; SMOKE --Hard--; 77699.57538461541
8; SP-TRIP MACHINE(JUNGLE MIX) --Hard--; 88135.56349863476
7; Stomp to my beat --Hard--; 93626.66024927523
6; Be in my paradise --Hard--; 27802.183288888875
6; e-motion --Hard--; 36442.242518095256
7; 20,november --Hard--; 64540.78111016038
7; Dr. LOVE --Hard--; 70381.46688669262
8; Jam Jam Reggae --Hard--; 59030.5846153846
9; LUV TO ME(disco mix) --Hard--; 161815.465995018
9; ska a go go --Hard--; 176798.94158138463
7; EL RITMO TROPICAL --Hard--; 58181.95387659459
7; LOVE --Hard--; 33879.18525654056
7; MAKE A JAM! --Hard--; 70242.30175438605
9; PARANOiA KCET (clean mix) --Hard--; 137166.07058823522
6; TUBTHUMPING --Hard--; 38366.14080000007
4; 20,NOVEMBER(D.D.R.Version) --Hard--; 49552.37486956524
9; AFRONOVA --Hard--; 182015.02262443432
8; BOOM BOOM DOLLAR (K.O.G G3 MIX) --Hard--; 137724.77996995326
8; butterfly (UPSWING MIX) --Hard--; 153362.05072820542
9; butterfly (UPSWING MIX) --Challenge--; 199154.29837011086
9; CAPTAIN JACK (GRANDALE REMIX) --Hard--; 146949.6730598028
8; DAM DARIRAM --Hard--; 103413.91444170459
8; DAM DARIRAM --Challenge--; 98878.29413614993
9; DEAD END --Hard--; 209230.52169322176
8; DO IT ALL NIGHT --Hard--; 103659.19783619055
9; DYNAMITE RAVE --Hard--; 165524.98421578418
9; END OF THE CENTURY --Hard--; 177989.30545454568
8; FLASHDANCE (WHAT A FEELING) --Hard--; 122734.86748734681
7; FOLLOW THE SUN (90 IN THE SHADE MIX) --Hard--; 129185.1469409523
8; gentle stress(SENSUAL MIX) --Hard--; 110089.40267501045
7; GET UP (BEFORE THE NIGHT IS OVER) --Hard--; 70615.77072527476
7; GET UP AND DANCE --Hard--; 69136.89764102563
9; GRADIUSIC CYBER(AMD G5 MIX) --Hard--; 132238.67837447903
6; HOLIDAY --Hard--; 63485.63692307693
6; IF YOU CAN SAY GOODBYE --Hard--; 83414.9704347826
8; IN THE NAVY '99 (XXL Disaster Remix) --Hard--; 105475.49999999994
6; IT ONLY TAKES A MINUTE (Extended Remix) --Hard--; 63918.95495179502
8; Jam Jam Reggae --Hard--; 98801.96129032255
6; KEEP ON MOVIN' --Hard--; 57489.924461538445
8; La Senorita --Hard--; 99853.9928522937
4; LET THEM MOVE --Hard--; 40003.14010125607
8; LUV TO ME (AMD MIX) --Hard--; 142866.0058479533
7; MR. WONDERFUL --Hard--; 68731.21568761906
7; OH NICK PLEASE NOT SO QUICK --Hard--; 69184.58179340663
7; OPERATOR --Hard--; 100721.3971076924
9; PARANOiA Rebirth --Hard--; 220082.84238616435
8; ROCK BEAT --Hard--; 106410.92307692308
7; Silent Hill --Hard--; 82102.4171952079
6; SO MANY MEN --Hard--; 60991.582399999934
7; THE RACE --Hard--; 123978.61055999996
7; TURN ME ON (HEAVENLY MIX) --Hard--; 111226.35854753235
7; UPSIDE DOWN --Hard--; 105211.06296327966
8; VOL.4 --Hard--; 94478.66813186802
7; WONDERLAND (UKS MIX) --Hard--; 89244.70303030312
6; XANADU --Hard--; 54202.9284712089
5; AFTER THE GAME OF LOVE --Hard--; 51525.139487179666
7; BUMBLE BEE --Hard--; 78402.8154763636
7; CUTIE CHASER --Hard--; 72763.33395562069
6; DROP THE BOMB --Hard--; 106444.04234751921
6; GIMME GIMME GIMME --Hard--; 85642.02133333347
6; HERO (KCP DISCOTIQUE MIX) --Hard--; 61418.601025641
8; La Senorita Virtual --Hard--; 165449.74341904785
7; .59 --Hard--; 92024.4931994852
6; 1,2,3,4, 007 --Hard--; 52674.85604395589
8; B4U --Hard--; 118112.92030984131
6; BABY BABY GIMME YOUR LOVE --Hard--; 28806.37391902217
8; BOYS (EURO MIX) --Hard--; 130905.69141001269
7; BURNIN' THE FLOOR --Hard--; 107705.59427740266
7; DAM DARIRAM (KCP MIX) --Hard--; 167571.39723076898
7; Don't stop! (AMD 2nd MIX) --Hard--; 51726.69867076923
7; DREAM A DREAM --Hard--; 78855.8232087911
6; EAT YOU UP --Hard--; 74661.47311869917
8; era(nostalmix) --Hard--; 166569.9714178503
9; FURUHATA'S THEME --Hard--; 183024.88668227964
8; Get me in your sight (AMD CANCUN MIX) --Hard--; 80915.60347094502
7; GOTCHA (The Theme From STARSKY & HUTCH) --Hard--; 50322.98344892913
7; HAVE YOU NEVER BEEN MELLOW (MM GROOVIN MIX) --Hard--; 128732.97727699547
7; HERO (HAPPY GRANDALE MIX) --Hard--; 167314.02893447352
6; HIGHER --Hard--; 69328.81477447835
8; Holic --Hard--; 139605.4487439085
9; HYPNOTIC CRISIS --Hard--; 86312.77979428551
8; IF YOU WERE HERE (B4 ZA BEAT MIX) --Hard--; 150624.3279907087
7; IN THE HEAT OF THE NIGHT --Hard--; 100454.38187902154
7; KICK THE CAN --Hard--; 124251.09764967354
9; LEADING CYBER --Hard--; 149366.12307692308
6; Let's talk it over --Hard--; 49060.53830227741
7; LOVE AGAIN TONIGHT (ForMelissaMIX) --Hard--; 112701.97178940463
7; Make Your Move --Hard--; 115941.98825174832
7; MUSIC --Hard--; 86785.69596780512
9; MY SUMMER LOVE --Hard--; 86587.51767272719
7; NEVER GONNA MAKE (FACTORY DANCE TEAM MIX) --Hard--; 76686.46787878781
7; never let you down --Hard--; 75650.00000000001
7; NIGHT IN MOTION --Hard--; 76168.07586995077
7; ONE TWO (LITTLE BITCH) --Hard--; 96605.35238095243
7; ONLY YOU --Hard--; 45102.6026666667
9; ORION.78(AMeuro-MIX) --Hard--; 131991.67428571425
7; PINK DINOSAUR --Hard--; 44328.96318214119
9; SAINT GOES MARCHING (REMIX) --Hard--; 150798.39641025674
7; SHAKE YOUR BOOTY --Hard--; 60782.44866857145
7; SHOOTING STAR --Hard--; 98735.41152820525
6; THE 7 JUMP --Hard--; 44121.81367294567
9; TRIP MACHINE CLIMAX --Hard--; 160079.8667112327
7; WALKIE TALKIE --Hard--; 91358.70658901127
7; Young Forever --Hard--; 75859.49217391304
9; BOYS --Hard--; 134552.8674946033
7; BRILLIANT 2U --Hard--; 103224.86956521739
9; butterfly (UPSWING MIX) --Hard--; 199154.29837011086
7; CAFE --Hard--; 76333.09001142842
8; CAT'S EYE (Ventura Mix) --Hard--; 130561.77922882205
8; CONGA FEELING --Hard--; 110055.15263896114
8; DO IT ALL NIGHT --Hard--; 114592.79706837606
8; DO ME (H.I.G.E.O. MIX) --Hard--; 121008.62724637656
8; DUB-I-DUB --Hard--; 110284.66158472143
9; DYNAMITE RAVE --Hard--; 165524.98421578418
8; FLASHDANCE (WHAT A FEELING) --Hard--; 122734.86748734681
8; FOLLOW THE SUN (90 IN THE SHADE MIX) --Hard--; 188870.6517485725
8; HAVE YOU NEVER BEEN MELLOW --Hard--; 72285.23693186813
8; LET'S GET DOWN --Hard--; 95461.15539047627
9; LOVE --Hard--; 121043.12643264403
9; Lupin the 3rd '78 --Hard--; 154803.64395604396
9; MY FIRE (UKS Remix) --Hard--; 137317.54910222234
8; NA-NA --Hard--; 105289.38005797102
8; OPERATOR --Hard--; 102917.55248117204
7; PETIT LOVE --Hard--; 145139.8117647057
9; RHYTHM AND POLICE (K.O.G G3 Mix) --Hard--; 205259.73196581184
8; SKY HIGH --Hard--; 140606.79671111063
8; Stomp to my beat --Hard--; 112969.20672463777
8; SYNCHRONIZED LOVE (Red Monster Hyper Mix) --Hard--; 157331.86737967914
8; THEME FROM ENTER THE DRAGON (notorious mix) --Hard--; 127426.78528478064
8; VOL.4 --Hard--; 112929.6750032901
9; WONDA (SPEED K MIX) --Hard--; 171413.16363636387
8; XANADU --Hard--; 101341.94128665491
6; 17SAI --Hard--; 79247.97292301338
8; ABSOLUTE --Hard--; 108651.0960855267
7; Abyss --Hard--; 99311.06267428576
9; AFRONOVA PRIMEVAL --Hard--; 210573.56478222238
7; AGAINST ALL ODDS (Definitive MIX) --Hard--; 92250.90759420319
9; B4U glorious style --Hard--; 314454.71055772644
7; BE TOGETHER --Hard--; 69558.05784650403
9; BROKEN MY HEART --Hard--; 146876.93653237438
9; CAN'T STOP FALLIN' IN LOVE(SPEED MIX) --Hard--; 232490.95923692436
7; DANCING ALL ALONE --Hard--; 81757.7764102564
8; DIVE --Hard--; 142684.1339105338
8; DXY! --Hard--; 154054.82237460313
8; DYNAMITE RAVE(Long ver.) --Hard--; 260085.4410681105
7; ECSTASY --Hard--; 96418.93657040989
9; Electro Tuned(the SubS mix) --Hard--; 116214.40232183908
8; Healing Vision --Hard--; 130244.81933069859
8; HOT LIMIT --Hard--; 289546.3732562971
7; I Was The One --Hard--; 100255.0224347822
9; INSERTiON --Hard--; 147571.5585694659
9; MATSURI JAPAN --Hard--; 204155.98545454536
6; MOONLIGHT SHADOW (New Vocal Version) --Hard--; 108899.45098039198
8; MOVIN ON (Extended Moon Mix) --Hard--; 92580.78522374357
7; Mr.T. (take me higher) --Hard--; 98537.80043478237
6; MY GENERATION (Fat Beat Mix) --Hard--; 82867.89960784304
7; NEVER ENDING STORY (Power Club Vocal Mix) --Hard--; 94368.12135265693
9; NO LIMIT(RM Remix) --Hard--; 168495.82789565125
7; ODORU PONPOKOLIN --Hard--; 86334.20395256906
7; OOPS!...I DID IT AGAIN (Fired Up MIX) --Hard--; 138538.34044744566
9; PARANOiA ETERNAL --Hard--; 148392.37402597404
8; Radical Faith --Hard--; 119691.47011764714
5; Remember You --Hard--; 41759.45641739132
6; RIGHT NOW --Hard--; 97723.50795671024
9; ROMANCE NO KAMISAMA --Hard--; 151128.8620295563
8; SANA MOLLETE NE ENTE --Hard--; 90532.75563025201
7; STILL IN MY HEART --Hard--; 98636.83516483518
6; SWING IT --Hard--; 79754.08443896525
7; TEST MY BEST --Hard--; 89439.50400000002
7; THE CUBE --Hard--; 85896.50991111106
7; THE TWIST (Double Pump MIX) --Hard--; 133043.41487129524
8; TRIBAL DANCE (ALMIGHTY MIX) --Hard--; 127336.64181560268
7; A MINUTE (EXTENDED MIX) --Hard--; 84321.28129538275
8; AFRONOVA (FROM NONSTOP MEGAMIX) --Challenge--; 140287.34358974354
7; AM-3P(AM EAST mix) --Challenge--; 82604.96591619053
8; B4U(B4 ZA BEAT MIX) --Challenge--; 85420.02210851821
8; BABY LOVE ME --Hard--; 177563.67238095254
9; BREAK DOWN! --Hard--; 200513.01129756132
7; BRILLIANT 2U(K.O.G G3 MIX) --Challenge--; 79774.97990608696
7; BURNIN' THE FLOOR(BLUE FIRE mix) --Challenge--; 101009.60603247887
9; Burning Heat!(3 Option Mix) --Hard--; 126150.29422447494
7; CANDY --Hard--; 98160.57494505493
8; CELEBRATE NITE(EURO TRANCE STYLE) --Challenge--; 102311.4408791209
7; D2R --Hard--; 123441.91445887454
7; DESTINY --Hard--; 124922.795588225
7; DIVE TO THE NIGHT --Hard--; 133729.13880112092
8; DRIFTING AWAY --Hard--; 124069.68985858558
9; DROP OUT(FROM NONSTOP MEGAMIX) --Challenge--; 105239.55874543909
7; DYNAMITE RAVE(B4 ZA BEAT MIX) --Challenge--; 104614.82808380963
8; ever snow --Hard--; 117372.29841269835
6; FANTASY --Hard--; 64634.64596938652
7; HIGHER(next morning mix) --Challenge--; 93652.09970793645
7; HYSTERIA 2001 --Challenge--; 99976.90952587988
9; i feel... --Hard--; 90851.97801935388
7; IT'S RAINING MEN (Almighty Mix) --Hard--; 98171.48882783875
9; KAKUMEI --Hard--; 128860.05352775217
8; LITTLE BOY (BOY ON BOY MIX) --Hard--; 130295.1671999999
7; LIVING IN AMERICA --Hard--; 107296.30473613445
7; LONG TRAIN RUNNIN' --Hard--; 71252.80227878781
7; LOOK AT US (Daddy DJ Remix) --Hard--; 88067.72649641043
7; MATSURI JAPAN (FROM NONSTOP MEGAMIX) --Challenge--; 111962.44219780216
8; MAXIMUM OVERDRIVE (KC Club Mix) --Hard--; 77003.64653594766
10; MAXX UNLIMITED --Hard--; 312060.7597900499
7; MORE THAN I NEEDED TO KNOW --Hard--; 55159.11634978351
7; MY SUMMER LOVE(TOMMY'S SMILE MIX) --Challenge--; 85389.85394071278
7; NOTHING GONNA STOP (Dance Mania Mix) --Hard--; 75573.23419913417
9; rain of sorrow --Hard--; 105196.5283761002
7; Secret Rendez-vous --Hard--; 71337.19079526135
7; SEXY PLANET (FROM NONSTOP MEGAMIX) --Challenge--; 109789.79999999999
7; Silent Hill(3rd christmas mix) --Challenge--; 61556.954542686646
7; SO FABULOUS SO FIERCE (FREAK OUT) --Hard--; 82179.03824175826
8; Spin the disc --Hard--; 104527.14043290034
9; STAY --Hard--; 138239.0441025641
8; STILL IN MY HEART(MOMO MIX) --Challenge--; 144962.2633166667
7; SUPER STAR (FROM NONSTOP MEGAMIX) --Challenge--; 98740.82414652043
9; Sweet Sweet Love Magic --Hard--; 143822.05098901087
8; THE REFLEX --Hard--; 100420.33026743254
7; THE WHISTLE SONG (Blow My Whistle Baby) --Hard--; 112721.35652173914
8; THERE YOU'LL BE --Hard--; 134354.08152380912
8; TRANCE DE JANEIRO (SAMBA DE JANEIRO 2002 Epic Vocal Remix) --Hard--; 73369.60545106087
9; TSUGARU --Hard--; 161419.47931098286
9; TSUGARU(APPLE MIX) --Challenge--; 134051.70647619062
8; WAKA LAKA --Hard--; 176002.5980952382
7; WILD RUSH (FROM NONSTOP MEGAMIX) --Challenge--; 52721.8464428292
7; 1998 --Hard--; 113722.06233766234
8; 321STARS --Hard--; 125896.41621650806
7; 5.1.1. --Hard--; 17072.316744242413
8; A --Hard--; 128351.35340952328
8; Across the nightmare --Hard--; 128511.42627653475
7; air --Hard--; 63459.46771241833
7; AM-3P (303 BASS MIX) --Hard--; 69706.3773574782
10; bag --Hard--; 100780.35994228013
9; BE LOVIN --Hard--; 140036.67838827832
8; BLUE IMPULSE(for EXTREME) --Hard--; 92529.10703151216
8; BURNIN' THE FLOOR (MOMO MIX) --Hard--; 145466.81152148673
8; CALICO CAT ROCK --Hard--; 104200.08411428567
9; CARTOON HEROES (Speedy Mix) --Hard--; 205119.9190143192
8; celebrate --Hard--; 84942.45858076918
7; Colors (for EXTREME) --Hard--; 88381.50750666628
5; CUTIE CHASER(MORNING MIX) --Hard--; 63415.74373333329
8; DAIKENKAI --Hard--; 199411.91080000086
9; Dance Dance Revolution --Hard--; 124473.25714285715
9; Destiny lovers --Hard--; 140177.5646013992
7; Do It Right(Harmonized 2Step Mix) --Hard--; 57457.541952820546
7; DROP THE BOMB (SySF. Mix) --Hard--; 99353.950877193
7; DYNAMITE RAVE(Down Bird SOTA Mix) --Hard--; 81866.34285714287
7; feeling of love --Hard--; 115128.66786735046
9; Frozen Ray(for EXTREME) --Hard--; 141848.09600000008
8; Gamelan de Couple --Hard--; 92675.3684695052
8; GENOM SCREAMS --Hard--; 92152.0
7; GRADUATION --Hard--; 76623.7509157509
7; Happy Wedding --Hard--; 75271.37344444454
8; Heaven is a '57 metallic gray(gimmix) --Hard--; 99924.10377607576
6; HOLD ON ME --Hard--; 90897.08703030298
7; HYPER EUROBEAT --Hard--; 84085.10111671321
8; I DO I DO I DO --Hard--; 82209.05988000006
7; I'm gonna get you! --Hard--; 107767.2378130885
9; IRRESISTIBLEMENT --Hard--; 153930.15129251668
7; JANEJANA --Hard--; 118300.00000000001
8; JET WORLD --Hard--; 112435.89187921588
7; Kind Lady --Hard--; 61334.198079625305
8; KISS KISS KISS --Hard--; 93854.35988588393
8; KISS ME ALL NIGHT LONG --Hard--; 107679.56820227628
8; L'amour et la liberte(DDR ver.) --Hard--; 85955.55101621947
8; LA BAMBA --Hard--; 104939.87533714274
7; LA COPA DE LA VIDA --Hard--; 67997.25236363643
7; Last Message --Hard--; 98036.62364692213
7; Last Message --Challenge--; 46844.78014081695
7; Look To The Sky(True Color Mix) --Hard--; 61427.060512820484
7; LOVE LOVE SHINE --Hard--; 114975.94078222207
7; LOVE LOVE SUGAR --Hard--; 77528.49625263167
8; MAGIC DOOR(Theme of SPACE MACO) --Hard--; 123305.05460000018
7; Miracle Moon(L.E.D.LIGHT STYLE MIX) --Hard--; 76826.00115677103
7; MOBO MOGA --Hard--; 78603.8352380139
9; PARANOiA ETERNAL --Hard--; 181161.75686274504
10; PARANOIA survivor --Hard--; 308820.81052677444
10; PARANOIA survivor MAX --Hard--; 369717.31850238703
8; Pink Rose --Hard--; 64960.52769696965
7; R3 --Hard--; 107318.17526857188
10; SAKURA --Hard--; 215100.7375114223
8; SENORITA(Speedy Mix) --Hard--; 145681.4018461538
7; SO IN LOVE --Hard--; 48741.62486137981
8; SPEED OVER BEETHOVEN --Hard--; 151653.6921622577
7; STAY(Organic house Version) --Hard--; 58381.53846153847
9; stoic(EXTREME version) --Hard--; 155184.15885586952
8; sync(EXTREME version) --Hard--; 115749.16081739131
9; TEARS --Hard--; 130474.02133333351
8; The Least 100sec --Hard--; 195136.6340180297
10; The legend of MAX --Hard--; 320460.9794174928
9; TRIP MACHINE Survivor --Hard--; 140690.0986197104
8; TwinBee(Generation X) --Hard--; 95390.6306511282
8; V(for EXTREME) --Hard--; 140723.7092436975
8; VANITY ANGEL --Hard--; 108628.79161232569
7; WE ARE THE CHAMPIONS (Factory Team Remix) --Hard--; 58101.961846153725
7; WE WILL ROCK YOU --Hard--; 54964.12799999998
7; White Lovers --Hard--; 93883.31372432035
9; xenon --Hard--; 144782.3048578092
7; Dark Black Forest (short trip) --Hard--; 45551.23555555557
8; gentle stress (SENSUAL MIX) --Hard--; 110110.04572820275
7; I Like To Move It --Hard--; 51856.129217639675
7; I'M FOR REAL --Hard--; 59753.40088780781
8; Jam & Marmalade --Hard--; 75819.6244876191
8; LOGICAL DASH --Hard--; 70127.95870967752
7; OVERBLAST!! --Hard--; 68440.75394871796
6; peace-out --Hard--; 38454.27932387094
8; Sandstorm --Hard--; 72070.11428825402
7; Take It To The Morning Light (Extended Vocal) --Hard--; 54025.96862158727
7; THE SHINING POLARIS --Hard--; 45716.391022222175
7; You Leave Me Alone --Hard--; 49604.36611494678
7; A LOVE LIKE THIS --Hard--; 58406.25839796142
9; AA --Hard--; 160096.4591989606
7; Baby's Tears --Hard--; 90179.86725274724
7; BAILA! BAILA! --Hard--; 75865.7106444818
7; BALLAD FOR YOU --Hard--; 30893.347557536996
7; Beautiful Life --Hard--; 58212.31539841493
7; cachaca --Hard--; 66986.07219065828
6; CAN'T STOP FALLIN' IN LOVE (super euro version) --Hard--; 77119.7333333333
8; CENTAUR --Hard--; 87355.55222816399
7; CENTERFOLD(130BPM move it remix) --Hard--; 74254.46399999996
10; CHAOS --Hard--; 134008.78057970977
8; CHIKARA --Hard--; 141136.78190476165
7; CURUS --Hard--; 103667.68012923856
7; DA CAPO --Hard--; 79346.01508571427
8; DanDanDO(The true MAN's Road) --Hard--; 141563.70788459375
7; DOESN'T REALLY MATTER --Hard--; 51389.34052494862
8; Dragon Blade --Hard--; 162775.52761904773
9; Drivin' --Hard--; 188727.951449351
8; DYNAMITE RAVE (super euro version) --Hard--; 96826.05674325676
10; Fascination -eternal love mix- --Hard--; 366854.33402457373
10; Fascination -eternal love mix- --Challenge--; 423216.4145358183
10; Fascination MAXX --Hard--; 364408.6953184376
6; FEELS JUST LIKE IT SHOULD --Hard--; 36575.52014479638
8; Flow --Hard--; 112603.33885322174
8; Flow(true style) --Hard--; 113704.17261615986
7; Fly away --Hard--; 101136.61183261184
7; Gekkou chou --Hard--; 93580.63537518722
6; GIRL IN A DAYDREAM --Hard--; 54951.67592935072
7; GIVE ME UP --Hard--; 92822.33149879308
6; GOLDEN SKY --Hard--; 74856.43384615393
7; GORGEOUS 2012 --Hard--; 90921.82435076943
8; HANA RANMAN (Flowers) --Hard--; 125081.15252032518
8; HAPPY ANGEL --Hard--; 168278.55403726702
10; Healing-D-Vision --Hard--; 199188.99381614372
7; HONEY PUNCH --Hard--; 116803.3857454541
7; Hunting for you --Hard--; 61525.52885780885
7; I'll Make Love To You --Hard--; 33649.3886943974
8; INNOCENCE OF SILENCE --Hard--; 90594.27938618408
7; INSERTiON (Machine Gun Kelly Mix) --Hard--; 62497.7588742546
7; JERK IT OUT --Hard--; 70002.94197001639
